gameid,url,league,split,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,"team kpm",ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,"dragons (type unknown)",elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,"earned gpm",earnedgoldshare,goldspent,gspd,"total cs",minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,1,Blue,top,Kumo,"Evil Geniuses",Jayce,Ornn,Thresh,Syndra,Nautilus,Wukong,1737,1,4,3,1,8,4,0,0,0,0,1,1,0,0,0.2763,0.4145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,15032,519.2401,0.271861,11,0.3800,7,0.2418,3,33,1.1399,11105,7286,251.6753,0.218931,10575,NULL,218,200,18,4,4,7.5302,3070,4440,80,3205,4924,84,-135,-484,-4,5053,6916,126,4835,7483,132,218,-567,-6
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,2,Blue,jng,Svenskeren,"Evil Geniuses",Trundle,Ornn,Thresh,Syndra,Nautilus,Wukong,1737,1,0,0,6,8,4,0,0,0,0,1,0,1,0,0.2763,0.4145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3269,112.9188,0.0591214,12,0.4145,10,0.3454,11,47,1.6235,8715,4896,169.1192,0.147115,7225,NULL,133,27,106,71,1,4.5941,2690,2816,51,2845,2722,56,-155,94,-5,4012,4205,74,4436,4716,88,-424,-511,-14
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,3,Blue,mid,Jiizuke,"Evil Geniuses",Corki,Ornn,Thresh,Syndra,Nautilus,Wukong,1737,1,3,0,3,8,4,1,0,0,0,0,0,0,0,0.2763,0.4145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,12269,423.7997,0.221891,14,0.4836,6,0.2073,5,28,0.9672,13664,9845,340.0691,0.295824,13183,NULL,312,287,25,20,0,10.7772,3456,4980,96,3461,4608,99,-5,372,-3,5668,8466,169,6032,8151,175,-364,315,-6
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,4,Blue,bot,Bang,"Evil Geniuses",Ezreal,Ornn,Thresh,Syndra,Nautilus,Wukong,1737,1,0,0,1,8,4,0,0,0,0,0,0,0,0,0.2763,0.4145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,15210,525.3886,0.27508,18,0.6218,12,0.4145,10,42,1.4508,11612,7793,269.1883,0.234165,11500,NULL,290,274,16,4,8,10.0173,3430,3492,98,3240,3148,87,190,344,11,5406,5344,157,4899,5596,139,507,-252,18
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,5,Blue,sup,Zeyzal,"Evil Geniuses",Yuumi,Ornn,Thresh,Syndra,Nautilus,Wukong,1737,1,1,1,6,8,4,0,0,0,0,0,0,0,0,0.2763,0.4145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,9513,328.6010,0.172047,32,1.1054,4,0.1382,11,51,1.7617,7279,3460,119.5164,0.103965,6125,NULL,4,4,0,0,0,0.1382,1984,2647,2,2100,2727,12,-116,-80,-10,2962,4263,2,2972,3736,17,-10,527,-15
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,6,Red,top,Lourlo,Dignitas,Volibear,Varus,"Twisted Fate",Aphelios,LeBlanc,Ekko,1737,0,0,2,0,4,8,0,0,0,0,0,0,0,0,0.1382,0.4145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2629,90.8117,0.0799453,13,0.4491,2,0.0691,5,28,0.9672,8930,5111,176.5458,0.195009,9028,NULL,222,218,4,0,0,7.6684,3205,4924,84,3070,4440,80,135,484,4,4835,7483,132,5053,6916,126,-218,567,6
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,7,Red,jng,Akaadian,Dignitas,"Lee Sin",Varus,"Twisted Fate",Aphelios,LeBlanc,Ekko,1737,0,2,3,1,4,8,0,0,0,0,0,0,0,1,0.1382,0.4145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3994,137.9620,0.121454,10,0.3454,8,0.2763,5,29,1.0017,8761,4942,170.7081,0.188561,8400,NULL,164,13,151,104,14,5.6649,2845,2722,56,2690,2816,51,155,-94,5,4436,4716,88,4012,4205,74,424,511,14
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,8,Red,mid,Froggen,Dignitas,Orianna,Varus,"Twisted Fate",Aphelios,LeBlanc,Ekko,1737,0,1,0,3,4,8,0,0,0,0,0,0,0,0,0.1382,0.4145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,16867,582.6252,0.512909,13,0.4491,6,0.2073,7,20,0.6908,11790,7971,275.3368,0.304134,11275,NULL,306,289,17,10,7,10.5699,3461,4608,99,3456,4980,96,5,-372,3,6032,8151,175,5668,8466,169,364,-315,6
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,9,Red,bot,Johnsun,Dignitas,Kai'Sa,Varus,"Twisted Fate",Aphelios,LeBlanc,Ekko,1737,0,1,1,2,4,8,0,0,0,0,0,0,0,0,0.1382,0.4145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,6124,211.5371,0.186225,14,0.4836,6,0.2073,7,30,1.0363,10428,6609,228.2902,0.252166,9625,NULL,264,248,16,13,0,9.1192,3240,3148,87,3430,3492,98,-190,-344,-11,4899,5596,139,5406,5344,157,-507,252,-18
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,10,Red,sup,aphromoo,Dignitas,Bard,Varus,"Twisted Fate",Aphelios,LeBlanc,Ekko,1737,0,0,2,3,4,8,0,0,0,0,0,0,0,0,0.1382,0.4145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3271,112.9879,0.0994678,46,1.5889,6,0.2073,8,85,2.9361,5395,1576,54.4387,0.0601299,5150,NULL,24,24,0,0,0,0.8290,2100,2727,12,1984,2647,2,116,80,10,2972,3736,17,2962,4263,2,10,-527,15
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,100,Blue,team,,"Evil Geniuses",,Ornn,Thresh,Syndra,Nautilus,Wukong,1737,1,8,4,17,8,4,1,0,0,0,1,NULL,NULL,NULL,0.2763,0.4145,1,4,1,4,1,1,2,0,1,NULL,0,0,0,1,1,1,1,0,1,11,1,1,1,3,0,55293,1909.9482,NULL,87,3.0052,39,1.3472,40,201,6.9430,52375,33280,1149.5682,NULL,48608,0.111418,NULL,792,165,99,13,33.0570,14630,18375,327,14851,18129,338,-221,246,-11,23101,29194,528,23174,29682,551,-73,-488,-23
ESPORTSTMNT02/1385405,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385405?gameHash=0da47fc1d5f3d034,LCS,2020-2,"2020-06-28 23:05:54",1,10.12,200,Red,team,,Dignitas,,Varus,"Twisted Fate",Aphelios,LeBlanc,Ekko,1737,0,4,8,9,4,8,0,0,0,0,0,NULL,NULL,NULL,0.1382,0.4145,0,1,4,1,4,0,1,0,0,NULL,0,0,1,1,1,0,0,1,0,1,11,0,0,0,3,32885,1135.9240,NULL,96,3.3161,28,0.9672,32,192,6.6321,45304,26209,905.3195,NULL,43478,-0.111418,NULL,792,188,127,21,33.8515,14851,18129,338,14630,18375,327,221,-246,11,23174,29682,551,23101,29194,528,73,488,23
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,1,Blue,top,Chelizi,"Dominus Esports",Mordekaiser,Kalista,Galio,Sett,Yuumi,Karma,2693,1,5,3,8,16,19,NULL,NULL,0,0,NULL,0,NULL,NULL,0.3565,0.7798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30586,681.4556,0.262028,20,0.4456,7,0.1560,4,NULL,NULL,17097,11328,252.3877,0.214761,NULL,NULL,312,283,29,21,0,6.9514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,2,Blue,jng,Xiaopeng,"Dominus Esports",Rek'Sai,Kalista,Galio,Sett,Yuumi,Karma,2693,1,3,5,8,16,19,NULL,NULL,0,0,NULL,1,NULL,NULL,0.3565,0.7798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17647,393.1749,0.151181,19,0.4233,22,0.4902,18,NULL,NULL,13967,8198,182.6513,0.15542,NULL,NULL,225,37,188,118,4,5.0130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,3,Blue,mid,Twila,"Dominus Esports",Azir,Kalista,Galio,Sett,Yuumi,Karma,2693,1,1,4,9,16,19,NULL,NULL,0,0,NULL,0,NULL,NULL,0.3565,0.7798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21610,481.4705,0.185131,19,0.4233,11,0.2451,4,NULL,NULL,17556,11787,262.6142,0.223464,NULL,NULL,396,347,49,43,1,8.8229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,4,Blue,bot,xubin,"Dominus Esports",Aphelios,Kalista,Galio,Sett,Yuumi,Karma,2693,1,7,2,8,16,19,NULL,NULL,0,0,NULL,0,NULL,NULL,0.3565,0.7798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41415,922.7256,0.354799,12,0.2674,19,0.4233,6,NULL,NULL,23147,17378,387.1816,0.329463,NULL,NULL,466,410,56,54,0,10.3825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,5,Blue,sup,Mitsuki,"Dominus Esports",Thresh,Kalista,Galio,Sett,Yuumi,Karma,2693,1,0,5,15,16,19,NULL,NULL,0,0,NULL,0,NULL,NULL,0.3565,0.7798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5470,121.8715,0.0468611,72,1.6042,3,0.0668,21,NULL,NULL,9825,4056,90.3676,0.0768916,NULL,NULL,24,24,0,0,0,0.5347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,6,Red,top,Aodi,"EDward Gaming",Ornn,Varus,Trundle,Syndra,Wukong,Volibear,2693,0,1,5,14,19,16,NULL,NULL,0,0,NULL,0,NULL,NULL,0.4233,0.7798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17445,388.6743,0.158587,21,0.4679,3,0.0668,7,NULL,NULL,14416,8647,192.6550,0.17827,NULL,NULL,289,285,4,4,0,6.4389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,7,Red,jng,Jiejie,"EDward Gaming","Lee Sin",Varus,Trundle,Syndra,Wukong,Volibear,2693,0,4,3,9,19,16,NULL,NULL,0,0,NULL,0,NULL,NULL,0.4233,0.7798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10882,242.4508,0.0989246,22,0.4902,16,0.3565,11,NULL,NULL,14835,9066,201.9903,0.186908,NULL,NULL,241,44,197,122,9,5.3695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,8,Red,mid,Scout,"EDward Gaming",LeBlanc,Varus,Trundle,Syndra,Wukong,Volibear,2693,0,8,2,7,19,16,NULL,NULL,0,0,NULL,0,NULL,NULL,0.4233,0.7798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32793,730.6276,0.29811,13,0.2896,16,0.3565,7,NULL,NULL,18934,13165,293.3160,0.271418,NULL,NULL,384,341,43,35,3,8.5555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,9,Red,bot,BBD,"EDward Gaming",Ezreal,Varus,Trundle,Syndra,Wukong,Volibear,2693,0,6,2,10,19,16,NULL,NULL,0,0,NULL,0,NULL,NULL,0.4233,0.7798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43694,973.5017,0.397207,12,0.2674,21,0.4679,4,NULL,NULL,19777,14008,312.0980,0.288798,NULL,NULL,441,390,51,47,0,9.8255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,10,Red,sup,Meiko,"EDward Gaming",Nautilus,Varus,Trundle,Syndra,Wukong,Volibear,2693,0,0,4,12,19,16,NULL,NULL,0,0,NULL,0,NULL,NULL,0.4233,0.7798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5189,115.6108,0.0471714,73,1.6264,14,0.3119,25,NULL,NULL,9388,3619,80.6313,0.0746067,NULL,NULL,35,35,0,0,0,0.7798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,100,Blue,team,,"Dominus Esports",,Kalista,Galio,Sett,Yuumi,Karma,2693,1,16,19,48,16,19,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0.3565,0.7798,NULL,5,2,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,9,6,NULL,NULL,NULL,NULL,116728,2600.6981,NULL,142,3.1638,62,1.3814,53,NULL,NULL,81592,52745,1175.1578,NULL,NULL,NULL,1423,1101,322,236,5,31.7044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8135,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 09:28:09",1,10.12,200,Red,team,,"EDward Gaming",,Varus,Trundle,Syndra,Wukong,Volibear,2693,0,19,16,52,19,16,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0.4233,0.7798,NULL,2,5,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,6,9,NULL,NULL,NULL,NULL,110003,2450.8652,NULL,141,3.1415,70,1.5596,54,NULL,NULL,77350,48503,1080.6461,NULL,NULL,NULL,1390,1095,295,208,12,30.9692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8138,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 10:33:30",2,10.12,1,Blue,top,Aodi,"EDward Gaming",Ornn,Trundle,Syndra,Yuumi,Zoe,Wukong,1896,0,2,4,7,16,24,NULL,NULL,0,0,NULL,0,NULL,NULL,0.5063,1.2658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11455,362.5000,0.170682,15,0.4747,2,0.0633,5,NULL,NULL,11594,7451,235.7911,0.212728,NULL,NULL,204,198,6,3,0,6.4557,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8138,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 10:33:30",2,10.12,2,Blue,jng,Jiejie,"EDward Gaming","Lee Sin",Trundle,Syndra,Yuumi,Zoe,Wukong,1896,0,1,4,10,16,24,NULL,NULL,0,0,NULL,0,NULL,NULL,0.5063,1.2658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7335,232.1203,0.109293,19,0.6013,8,0.2532,12,NULL,NULL,10010,5867,185.6646,0.167502,NULL,NULL,155,18,137,100,6,4.9051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8138,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 10:33:30",2,10.12,3,Blue,mid,Scout,"EDward Gaming",Azir,Trundle,Syndra,Yuumi,Zoe,Wukong,1896,0,8,8,6,16,24,NULL,NULL,0,0,NULL,0,NULL,NULL,0.5063,1.2658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26866,850.1899,0.40031,11,0.3481,6,0.1899,2,NULL,NULL,14069,9926,314.1139,0.283395,NULL,NULL,267,236,31,27,2,8.4494,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8138,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 10:33:30",2,10.12,4,Blue,bot,BBD,"EDward Gaming",Ezreal,Trundle,Syndra,Yuumi,Zoe,Wukong,1896,0,5,2,2,16,24,NULL,NULL,0,0,NULL,0,NULL,NULL,0.5063,1.2658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18034,570.6962,0.268711,12,0.3797,8,0.2532,5,NULL,NULL,13314,9171,290.2215,0.261838,NULL,NULL,286,265,21,13,0,9.0506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8138,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 10:33:30",2,10.12,5,Blue,sup,Meiko,"EDward Gaming",Nautilus,Trundle,Syndra,Yuumi,Zoe,Wukong,1896,0,0,6,3,16,24,NULL,NULL,0,0,NULL,0,NULL,NULL,0.5063,1.2658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3423,108.3228,0.0510035,52,1.6456,12,0.3797,19,NULL,NULL,6754,2611,82.6266,0.0745367,NULL,NULL,34,34,0,0,0,1.0759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8138,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 10:33:30",2,10.12,6,Red,top,Chelizi,"Dominus Esports",Volibear,Varus,Galio,Kalista,LeBlanc,Karma,1896,1,1,2,14,24,16,NULL,NULL,0,0,NULL,0,NULL,NULL,0.7595,1.2658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12806,405.2532,0.204569,13,0.4114,4,0.1266,4,NULL,NULL,12065,7922,250.6962,0.192744,NULL,NULL,242,210,32,20,1,7.6582,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8138,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 10:33:30",2,10.12,7,Red,jng,Xiaopeng,"Dominus Esports",Rek'Sai,Varus,Galio,Kalista,LeBlanc,Karma,1896,1,6,4,10,24,16,NULL,NULL,0,0,NULL,0,NULL,NULL,0.7595,1.2658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13060,413.2911,0.208626,16,0.5063,16,0.5063,15,NULL,NULL,11903,7760,245.5696,0.188803,NULL,NULL,177,38,139,85,5,5.6013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6248-8138,https://lpl.qq.com/es/stats.shtml?bmid=6248,LPL,2020-2,"2020-06-29 10:33:30",2,10.12,8,Red,mid,Twila,"Dominus Esports",Zilean,Varus,Galio,Kalista,LeBlanc,Karma,1896,1,3,7,15,24,16,NULL,NULL,0,0,NULL,1,NULL,NULL,0.7595,1.2658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11312,357.9747,0.180703,16,0.5063,5,0.1582,6,NULL,NULL,11499,7356,232.7848,0.178973,NULL,NULL,249,237,12,12,0,7.8797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
